DATEHOUR,LOAD,LOCATION
2016-01-03 19:00,1245.612076,East (Tyler)
2016-01-03 19:00,2036.628318,Far West (Midland)
2016-01-03 19:00,840.8995811,North (Wichita Falls)
2016-01-03 19:00,12180.78398,North Central (DFW)
2016-01-03 19:00,3555.950464,South (Corpus Christi)
2016-01-03 19:00,6141.529854,South Central (Austin)
2016-01-03 19:00,1127.539564,West (Abilene)
2016-01-03 20:00,1174.554187,West (Abilene)
2016-01-03 20:00,10123.50808,Coast (Houston)
2016-01-03 20:00,1287.928184,East (Tyler)
2016-01-03 20:00,2089.970866,Far West (Midland)
2016-01-03 20:00,853.8978215,North (Wichita Falls)
2016-01-03 20:00,12451.75403,North Central (DFW)
2016-01-03 20:00,3641.140807,South (Corpus Christi)
2016-01-03 20:00,6285.383869,South Central (Austin)
2016-01-03 21:00,10121.98383,Coast (Houston)
2016-01-03 21:00,1295.523606,East (Tyler)
2016-01-03 21:00,2114.988518,Far West (Midland)
2016-01-03 21:00,852.1721493,North (Wichita Falls)
2016-01-03 21:00,12488.93978,North Central (DFW)
2016-01-03 21:00,3682.660866,South (Corpus Christi)
2016-01-03 21:00,6245.108181,South Central (Austin)
2016-01-03 21:00,1186.251531,West (Abilene)
2016-01-03 22:00,9977.991395,Coast (Houston)
2016-01-03 22:00,1286.995884,East (Tyler)
2016-01-03 22:00,2112.735339,Far West (Midland)
2016-01-03 22:00,838.6330935,North (Wichita Falls)
2016-01-03 22:00,12349.35179,North Central (DFW)
2016-01-03 22:00,3690.519688,South (Corpus Christi)
2016-01-03 22:00,6160.625221,South Central (Austin)
2016-01-03 22:00,1191.11884,West (Abilene)
2016-01-03 23:00,1156.653738,West (Abilene)
2016-01-03 23:00,9654.417159,Coast (Houston)
2016-01-03 23:00,1238.664577,East (Tyler)
2016-01-03 23:00,2080.361931,Far West (Midland)
2016-01-03 23:00,810.2570653,North (Wichita Falls)
2016-01-03 23:00,11863.58475,North Central (DFW)
2016-01-03 23:00,3588.177361,South (Corpus Christi)
2016-01-03 23:00,5886.396362,South Central (Austin)
2016-01-04 0:00,9266.0789,Coast (Houston)
2016-01-04 0:00,1188.78214,East (Tyler)
2016-01-04 0:00,2050.2351,Far West (Midland)
2016-01-04 0:00,786.91279,North (Wichita Falls)
2016-01-04 0:00,11329.5984,North Central (DFW)
2016-01-04 0:00,3411.9857,South (Corpus Christi)
2016-01-04 0:00,5583.67641,South Central (Austin)
2016-01-04 0:00,1128.18182,West (Abilene)
2016-01-04 1:00,9012.761145,Coast (Houston)
2016-01-04 1:00,1164.955729,East (Tyler)
2016-01-04 1:00,2016.725883,Far West (Midland)
2016-01-04 1:00,777.4253055,North (Wichita Falls)
2016-01-04 1:00,11078.43095,North Central (DFW)
2016-01-04 1:00,3271.83794,South (Corpus Christi)
2016-01-04 1:00,5414.862915,South Central (Austin)
2016-01-04 1:00,1121.741528,West (Abilene)
2016-01-04 2:00,1127.882807,West (Abilene)
2016-01-04 2:00,8938.314059,Coast (Houston)
2016-01-04 2:00,1167.048694,East (Tyler)
2016-01-04 2:00,2006.28887,Far West (Midland)
2016-01-04 2:00,778.3656638,North (Wichita Falls)
2016-01-04 2:00,11078.40947,North Central (DFW)
2016-01-04 2:00,3206.84239,South (Corpus Christi)
2016-01-04 2:00,5383.468843,South Central (Austin)
2016-01-04 3:00,8955.588015,Coast (Houston)
2016-01-04 3:00,1194.040368,East (Tyler)
2016-01-04 3:00,2023.0359,Far West (Midland)
2016-01-04 3:00,785.3771326,North (Wichita Falls)
2016-01-04 3:00,11296.76502,North Central (DFW)
2016-01-04 3:00,3191.661023,South (Corpus Christi)
2016-01-04 3:00,5444.904462,South Central (Austin)
2016-01-04 3:00,1135.993386,West (Abilene)
2016-01-04 4:00,9081.695163,Coast (Houston)
2016-01-04 4:00,1245.517896,East (Tyler)
2016-01-04 4:00,2042.438869,Far West (Midland)
2016-01-04 4:00,801.54549,North (Wichita Falls)
2016-01-04 4:00,11663.83621,North Central (DFW)
2016-01-04 4:00,3218.404372,South (Corpus Christi)
2016-01-04 4:00,5638.739232,South Central (Austin)
2016-01-04 4:00,1164.162191,West (Abilene)
2016-01-04 5:00,1207.027667,West (Abilene)
2016-01-04 5:00,9495.335374,Coast (Houston)
2016-01-04 5:00,1317.078421,East (Tyler)
2016-01-04 5:00,2074.248085,Far West (Midland)
2016-01-04 5:00,830.034027,North (Wichita Falls)
2016-01-04 5:00,12366.689,North Central (DFW)
2016-01-04 5:00,3318.905716,South (Corpus Christi)
2016-01-04 5:00,6000.165701,South Central (Austin)
2016-01-04 6:00,10253.39677,Coast (Houston)
2016-01-04 6:00,1444.770891,East (Tyler)
2016-01-04 6:00,2149.57328,Far West (Midland)
2016-01-04 6:00,890.9040055,North (Wichita Falls)
2016-01-04 6:00,13656.78065,North Central (DFW)
2016-01-04 6:00,3566.176265,South (Corpus Christi)
2016-01-04 6:00,6662.535095,South Central (Austin)
2016-01-04 6:00,1291.459129,West (Abilene)
2016-01-04 7:00,11070.3671,Coast (Houston)
2016-01-04 7:00,1593.081178,East (Tyler)
2016-01-04 7:00,2247.471672,Far West (Midland)
2016-01-04 7:00,971.3100098,North (Wichita Falls)
2016-01-04 7:00,15279.91526,North Central (DFW)
2016-01-04 7:00,3972.755468,South (Corpus Christi)
2016-01-04 7:00,7501.018179,South Central (Austin)
2016-01-04 7:00,1425.320939,West (Abilene)
2016-01-04 8:00,1496.747106,West (Abilene)
2016-01-04 8:00,11439.7974,Coast (Houston)
2016-01-04 8:00,1630.300093,East (Tyler)
2016-01-04 8:00,2298.408211,Far West (Midland)
2016-01-04 8:00,1017.503977,North (Wichita Falls)
2016-01-04 8:00,15964.56879,North Central (DFW)
2016-01-04 8:00,4084.166906,South (Corpus Christi)
2016-01-04 8:00,7835.130942,South Central (Austin)
2016-01-04 9:00,11394.89448,Coast (Houston)
2016-01-04 9:00,1587.572556,East (Tyler)
2016-01-04 9:00,2259.466226,Far West (Midland)
2016-01-04 9:00,999.8584318,North (Wichita Falls)
2016-01-04 9:00,15515.21342,North Central (DFW)
2016-01-04 9:00,3930.957501,South (Corpus Christi)
2016-01-04 9:00,7557.201135,South Central (Austin)
2016-01-04 9:00,1461.629628,West (Abilene)
2016-01-04 10:00,11265.12891,Coast (Houston)
2016-01-04 10:00,1513.45622,East (Tyler)
2016-01-04 10:00,2212.340314,Far West (Midland)
2016-01-04 10:00,962.2817979,North (Wichita Falls)
2016-01-04 10:00,14789.49075,North Central (DFW)
2016-01-04 10:00,3744.53707,South (Corpus Christi)
2016-01-04 10:00,7124.51444,South Central (Austin)
2016-01-04 10:00,1385.956595,West (Abilene)
2016-01-04 11:00,1304.882137,West (Abilene)
2016-01-04 11:00,11027.34892,Coast (Houston)
2016-01-04 11:00,1428.9729,East (Tyler)
2016-01-04 11:00,2161.858291,Far West (Midland)
2016-01-04 11:00,923.0790145,North (Wichita Falls)
2016-01-04 11:00,14091.39429,North Central (DFW)
2016-01-04 11:00,3531.124824,South (Corpus Christi)
2016-01-04 11:00,6750.821542,South Central (Austin)
2016-01-04 12:00,10716.63756,Coast (Houston)
2016-01-04 12:00,1387.819888,East (Tyler)
2016-01-04 12:00,2113.747501,Far West (Midland)
2016-01-04 12:00,877.4209635,North (Wichita Falls)
2016-01-04 12:00,13407.28773,North Central (DFW)
2016-01-04 12:00,3279.528578,South (Corpus Christi)
2016-01-04 12:00,6388.053081,South Central (Austin)
2016-01-04 12:00,1219.699596,West (Abilene)
2016-01-04 13:00,10460.61637,Coast (Houston)
2016-01-04 13:00,1338.457671,East (Tyler)
2016-01-04 13:00,2060.21138,Far West (Midland)
2016-01-04 13:00,838.2841271,North (Wichita Falls)
2016-01-04 13:00,12761.61066,North Central (DFW)
2016-01-04 13:00,3074.744659,South (Corpus Christi)
2016-01-04 13:00,6066.627232,South Central (Austin)
2016-01-04 13:00,1160.03056,West (Abilene)
2016-01-04 14:00,1121.65389,West (Abilene)
2016-01-04 14:00,10261.10066,Coast (Houston)
2016-01-04 14:00,1308.633669,East (Tyler)
2016-01-04 14:00,2032.222034,Far West (Midland)
2016-01-04 14:00,810.6126916,North (Wichita Falls)
2016-01-04 14:00,12289.81672,North Central (DFW)
2016-01-04 14:00,2922.920885,South (Corpus Christi)
2016-01-04 14:00,5833.094042,South Central (Austin)
2016-01-04 15:00,10057.40067,Coast (Houston)
2016-01-04 15:00,1314.041836,East (Tyler)
2016-01-04 15:00,2005.039747,Far West (Midland)
2016-01-04 15:00,786.6914865,North (Wichita Falls)
2016-01-04 15:00,11848.91981,North Central (DFW)
2016-01-04 15:00,2813.302576,South (Corpus Christi)
2016-01-04 15:00,5662.650971,South Central (Austin)
2016-01-04 15:00,1076.42156,West (Abilene)
2016-01-04 16:00,9893.91357,Coast (Houston)
2016-01-04 16:00,1293.141792,East (Tyler)
2016-01-04 16:00,1985.279902,Far West (Midland)
2016-01-04 16:00,770.4850113,North (Wichita Falls)
2016-01-04 16:00,11599.75483,North Central (DFW)
2016-01-04 16:00,2750.939336,South (Corpus Christi)
2016-01-04 16:00,5582.580786,South Central (Austin)
2016-01-04 16:00,1048.801032,West (Abilene)
2016-01-04 17:00,1055.658456,West (Abilene)
2016-01-04 17:00,9819.909763,Coast (Houston)
2016-01-04 17:00,1281.888076,East (Tyler)
2016-01-04 17:00,1999.266703,Far West (Midland)
2016-01-04 17:00,776.2179331,North (Wichita Falls)
2016-01-04 17:00,11667.35778,North Central (DFW)
2016-01-04 17:00,2739.743827,South (Corpus Christi)
2016-01-04 17:00,5628.019067,South Central (Austin)
2016-01-04 18:00,10238.74439,Coast (Houston)
2016-01-04 18:00,1353.963597,East (Tyler)
2016-01-04 18:00,2043.173632,Far West (Midland)
2016-01-04 18:00,830.8696066,North (Wichita Falls)
2016-01-04 18:00,12680.03478,North Central (DFW)
2016-01-04 18:00,2836.520739,South (Corpus Christi)
2016-01-04 18:00,6038.157568,South Central (Austin)
2016-01-04 18:00,1112.619091,West (Abilene)
2016-01-04 19:00,10875.8488,Coast (Houston)
2016-01-04 19:00,1463.748864,East (Tyler)
2016-01-04 19:00,2156.360204,Far West (Midland)
2016-01-04 19:00,898.2963417,North (Wichita Falls)
2016-01-04 19:00,13886.77064,North Central (DFW)
2016-01-04 19:00,3218.277867,South (Corpus Christi)
2016-01-04 19:00,6754.248358,South Central (Austin)
2016-01-04 19:00,1228.837696,West (Abilene)
2016-01-04 20:00,1264.146032,West (Abilene)
2016-01-04 20:00,10922.90055,Coast (Houston)
2016-01-04 20:00,1501.86186,East (Tyler)
2016-01-04 20:00,2195.979599,Far West (Midland)
2016-01-04 20:00,909.7144328,North (Wichita Falls)
2016-01-04 20:00,14129.42852,North Central (DFW)
2016-01-04 20:00,3365.974836,South (Corpus Christi)
2016-01-04 20:00,6928.809477,South Central (Austin)
2016-01-04 21:00,10872.47241,Coast (Houston)
2016-01-04 21:00,1507.252581,East (Tyler)
2016-01-04 21:00,2218.256147,Far West (Midland)
2016-01-04 21:00,920.2968904,North (Wichita Falls)
2016-01-04 21:00,14202.09818,North Central (DFW)
2016-01-04 21:00,3460.925112,South (Corpus Christi)
2016-01-04 21:00,6978.682486,South Central (Austin)
2016-01-04 21:00,1283.465814,West (Abilene)
2016-01-04 22:00,10589.86884,Coast (Houston)
2016-01-04 22:00,1477.489882,East (Tyler)
2016-01-04 22:00,2193.542289,Far West (Midland)
2016-01-04 22:00,903.8594703,North (Wichita Falls)
2016-01-04 22:00,13910.55326,North Central (DFW)
2016-01-04 22:00,3449.190837,South (Corpus Christi)
2016-01-04 22:00,6820.349474,South Central (Austin)
2016-01-04 22:00,1264.131376,West (Abilene)
2016-01-04 23:00,1208.391689,West (Abilene)
2016-01-04 23:00,10022.45738,Coast (Houston)
2016-01-04 23:00,1442.817492,East (Tyler)
2016-01-04 23:00,2128.135966,Far West (Midland)
2016-01-04 23:00,864.454779,North (Wichita Falls)
2016-01-04 23:00,13158.9028,North Central (DFW)
2016-01-04 23:00,3323.486271,South (Corpus Christi)
2016-01-04 23:00,6436.47586,South Central (Austin)
2016-01-05 0:00,9522.6776,Coast (Houston)
2016-01-05 0:00,1387.18768,East (Tyler)
2016-01-05 0:00,2074.54167,Far West (Midland)
2016-01-05 0:00,836.65959,North (Wichita Falls)
2016-01-05 0:00,12447.7505,North Central (DFW)
2016-01-05 0:00,3135.7043,South (Corpus Christi)
2016-01-05 0:00,6057.04613,South Central (Austin)
2016-01-05 0:00,1164.26566,West (Abilene)
2016-01-05 1:00,9173.520359,Coast (Houston)
2016-01-05 1:00,1379.055809,East (Tyler)
2016-01-05 1:00,2067.243295,Far West (Midland)
2016-01-05 1:00,831.1500047,North (Wichita Falls)
2016-01-05 1:00,12080.3809,North Central (DFW)
2016-01-05 1:00,2989.411563,South (Corpus Christi)
2016-01-05 1:00,5864.724195,South Central (Austin)
2016-01-05 1:00,1130.055968,West (Abilene)
2016-01-05 2:00,1132.755934,West (Abilene)
2016-01-05 2:00,9074.589548,Coast (Houston)
2016-01-05 2:00,1362.977058,East (Tyler)
2016-01-05 2:00,2062.662711,Far West (Midland)
2016-01-05 2:00,834.3895183,North (Wichita Falls)
2016-01-05 2:00,12025.72802,North Central (DFW)
2016-01-05 2:00,2942.940041,South (Corpus Christi)
2016-01-05 2:00,5796.61145,South Central (Austin)
2016-01-05 3:00,9071.753989,Coast (Houston)
2016-01-05 3:00,1381.109552,East (Tyler)
2016-01-05 3:00,2069.788882,Far West (Midland)
2016-01-05 3:00,843.1430828,North (Wichita Falls)
2016-01-05 3:00,12108.43144,North Central (DFW)
2016-01-05 3:00,2930.27929,South (Corpus Christi)
2016-01-05 3:00,5835.666881,South Central (Austin)
2016-01-05 3:00,1137.635329,West (Abilene)
2016-01-05 4:00,9218.350469,Coast (Houston)
2016-01-05 4:00,1412.469054,East (Tyler)
2016-01-05 4:00,2073.465617,Far West (Midland)
2016-01-05 4:00,854.9494289,North (Wichita Falls)
2016-01-05 4:00,12384.35758,North Central (DFW)
2016-01-05 4:00,2944.99562,South (Corpus Christi)
2016-01-05 4:00,5970.015461,South Central (Austin)
2016-01-05 4:00,1150.183323,West (Abilene)
2016-01-05 5:00,1184.896256,West (Abilene)
2016-01-05 5:00,9649.428496,Coast (Houston)
2016-01-05 5:00,1496.716386,East (Tyler)
2016-01-05 5:00,2095.75943,Far West (Midland)
2016-01-05 5:00,885.804547,North (Wichita Falls)
2016-01-05 5:00,13078.31464,North Central (DFW)
2016-01-05 5:00,3028.037711,South (Corpus Christi)
2016-01-05 5:00,6252.062104,South Central (Austin)
2016-01-05 6:00,10520.42868,Coast (Houston)
2016-01-05 6:00,1614.104989,East (Tyler)
2016-01-05 6:00,2148.796333,Far West (Midland)
2016-01-05 6:00,945.9088833,North (Wichita Falls)
2016-01-05 6:00,14406.96334,North Central (DFW)
2016-01-05 6:00,3260.430772,South (Corpus Christi)
2016-01-05 6:00,6879.322638,South Central (Austin)
2016-01-05 6:00,1260.576368,West (Abilene)
2016-01-05 7:00,11569.32883,Coast (Houston)
2016-01-05 7:00,1813.335621,East (Tyler)
2016-01-05 7:00,2224.462224,Far West (Midland)
2016-01-05 7:00,1032.407597,North (Wichita Falls)
2016-01-05 7:00,16149.38818,North Central (DFW)
2016-01-05 7:00,3686.971543,South (Corpus Christi)
2016-01-05 7:00,7759.660614,South Central (Austin)
2016-01-05 7:00,1386.212444,West (Abilene)
2016-01-05 8:00,1435.400076,West (Abilene)
2016-01-05 8:00,11908.77518,Coast (Houston)
2016-01-05 8:00,1805.434414,East (Tyler)
2016-01-05 8:00,2272.29914,Far West (Midland)
2016-01-05 8:00,1068.451423,North (Wichita Falls)
2016-01-05 8:00,16786.26101,North Central (DFW)
2016-01-05 8:00,3767.891821,South (Corpus Christi)
2016-01-05 8:00,7930.629789,South Central (Austin)
2016-01-05 9:00,11782.82129,Coast (Houston)
2016-01-05 9:00,1793.921884,East (Tyler)
2016-01-05 9:00,2242.867778,Far West (Midland)
2016-01-05 9:00,1063.871602,North (Wichita Falls)
2016-01-05 9:00,16375.88905,North Central (DFW)
2016-01-05 9:00,3580.895319,South (Corpus Christi)
2016-01-05 9:00,7552.465754,South Central (Austin)
2016-01-05 9:00,1395.0145,West (Abilene)
2016-01-05 10:00,11616.90287,Coast (Houston)
2016-01-05 10:00,1767.198986,East (Tyler)
2016-01-05 10:00,2231.570023,Far West (Midland)
2016-01-05 10:00,1041.645016,North (Wichita Falls)
2016-01-05 10:00,15936.15931,North Central (DFW)
2016-01-05 10:00,3470.391633,South (Corpus Christi)
2016-01-05 10:00,7172.111751,South Central (Austin)
2016-01-05 10:00,1344.141039,West (Abilene)
2016-01-05 11:00,1304.025022,West (Abilene)
2016-01-05 11:00,11385.21561,Coast (Houston)
2016-01-05 11:00,1682.968671,East (Tyler)
2016-01-05 11:00,2228.880446,Far West (Midland)
2016-01-05 11:00,1002.968176,North (Wichita Falls)
2016-01-05 11:00,15462.65882,North Central (DFW)
2016-01-05 11:00,3349.058672,South (Corpus Christi)
2016-01-05 11:00,6761.320945,South Central (Austin)
2016-01-05 12:00,11073.3149,Coast (Houston)
2016-01-05 12:00,1577.526872,East (Tyler)
2016-01-05 12:00,2215.210052,Far West (Midland)
2016-01-05 12:00,955.6392556,North (Wichita Falls)
2016-01-05 12:00,14763.60884,North Central (DFW)
2016-01-05 12:00,3231.432976,South (Corpus Christi)
2016-01-05 12:00,6402.10172,South Central (Austin)
2016-01-05 12:00,1258.307295,West (Abilene)
2016-01-05 13:00,10752.08365,Coast (Houston)
2016-01-05 13:00,1503.75721,East (Tyler)
2016-01-05 13:00,2183.313108,Far West (Midland)
2016-01-05 13:00,905.9801394,North (Wichita Falls)
2016-01-05 13:00,14029.06337,North Central (DFW)
2016-01-05 13:00,3138.429682,South (Corpus Christi)
2016-01-05 13:00,6152.737245,South Central (Austin)
2016-01-05 13:00,1223.576792,West (Abilene)
2016-01-05 14:00,1196.509498,West (Abilene)
2016-01-05 14:00,10499.28791,Coast (Houston)
2016-01-05 14:00,1443.367149,East (Tyler)
2016-01-05 14:00,2165.3498,Far West (Midland)
2016-01-05 14:00,872.2367752,North (Wichita Falls)
2016-01-05 14:00,13435.68032,North Central (DFW)
2016-01-05 14:00,3074.632962,South (Corpus Christi)
2016-01-05 14:00,6076.357362,South Central (Austin)
2016-01-05 15:00,10239.50633,Coast (Houston)
2016-01-05 15:00,1394.869954,East (Tyler)
2016-01-05 15:00,2139.331511,Far West (Midland)
2016-01-05 15:00,851.6648146,North (Wichita Falls)
2016-01-05 15:00,12839.58346,North Central (DFW)
2016-01-05 15:00,3017.76223,South (Corpus Christi)
2016-01-05 15:00,6008.329083,South Central (Austin)
2016-01-05 15:00,1177.230031,West (Abilene)
2016-01-05 16:00,10082.64908,Coast (Houston)
2016-01-05 16:00,1379.594668,East (Tyler)
2016-01-05 16:00,2117.324534,Far West (Midland)
2016-01-05 16:00,838.092872,North (Wichita Falls)
2016-01-05 16:00,12522.03561,North Central (DFW)
2016-01-05 16:00,3002.539458,South (Corpus Christi)
2016-01-05 16:00,6053.144171,South Central (Austin)
2016-01-05 16:00,1167.570025,West (Abilene)
2016-01-05 17:00,1195.079435,West (Abilene)
2016-01-05 17:00,10135.83567,Coast (Houston)
2016-01-05 17:00,1378.082017,East (Tyler)
2016-01-05 17:00,2128.490865,Far West (Midland)
2016-01-05 17:00,861.4760892,North (Wichita Falls)
2016-01-05 17:00,12916.39588,North Central (DFW)
2016-01-05 17:00,3052.379831,South (Corpus Christi)
2016-01-05 17:00,6230.577763,South Central (Austin)
2016-01-05 18:00,10655.45395,Coast (Houston)
2016-01-05 18:00,1508.418076,East (Tyler)
2016-01-05 18:00,2133.07175,Far West (Midland)
2016-01-05 18:00,912.0672614,North (Wichita Falls)
2016-01-05 18:00,14091.34503,North Central (DFW)
2016-01-05 18:00,3183.530438,South (Corpus Christi)
2016-01-05 18:00,6652.787489,South Central (Austin)
2016-01-05 18:00,1236.690192,West (Abilene)
2016-01-05 19:00,11255.85603,Coast (Houston)
2016-01-05 19:00,1645.659324,East (Tyler)
2016-01-05 19:00,2237.015475,Far West (Midland)
2016-01-05 19:00,957.4897053,North (Wichita Falls)
2016-01-05 19:00,14996.73647,North Central (DFW)
2016-01-05 19:00,3408.147161,South (Corpus Christi)
2016-01-05 19:00,7061.228135,South Central (Austin)
2016-01-05 19:00,1294.47833,West (Abilene)
2016-01-05 20:00,1292.362403,West (Abilene)
2016-01-05 20:00,11276.04673,Coast (Houston)
2016-01-05 20:00,1683.577413,East (Tyler)
2016-01-05 20:00,2257.007389,Far West (Midland)
2016-01-05 20:00,958.838589,North (Wichita Falls)
2016-01-05 20:00,14994.77531,North Central (DFW)
2016-01-05 20:00,3439.959437,South (Corpus Christi)
2016-01-05 20:00,7009.018761,South Central (Austin)
2016-01-05 21:00,11172.99618,Coast (Houston)
2016-01-05 21:00,1676.273029,East (Tyler)
2016-01-05 21:00,2255.498686,Far West (Midland)
2016-01-05 21:00,944.2843825,North (Wichita Falls)
